Title,Link,Date,Content
ХасБанк-20 жил | Шинэ эхлэлийн өмнө,https://www.xacbank.mn/article/20th-anniversay,2021.12.01,"ХасБанк-20 жил | Шинэ эхлэлийн өмнөЭрүүл ашиг, тогтвортой өсөлтийг эрхэмлэн, харилцагчдынхаа насан туршийн санхүүгийн түнш нь байхыг зорьдог “ХасБанк”-ны 20 жилийн ой энэ сард тохиож байна.1998 онд бичил бизнесийг дэмжих зорилгоор НҮБ-ын Хөгжлийн Хөтөлбөрийн “МикроСтарт” төслийг Монголд хэрэгжүүлж, улмаар 1999 онд Хөгжлийн Алтан Сан хэмээх анхны банк бус санхүүгийн компани байгуулагдсан нь одоогийн ХасБанкны эхлэл байлаа. Тэгэхэд бид 17 ажилтан, нэг сая ам.долларын хөрөнгөтэй гараанаас анх гарсан бол өдгөө 3.4 их наяд төгрөгийн активтай, Монголын системийн дөрвөн том банкны нэг болж, эх орныхоо дөрвөн зүг, найман зовхист 70 гаруй салбар нэгж, 1,383 мэргэшсэн ажилтан, 6,000 гаруй мерчант, цахим сувгуудаараа дамжуулан 1 сая гаруй иргэн, ААН-үүдэд банкны үйлчилгээг тасралтгүй, найдвартай үзүүлдэг болон өргөжжээ.Тоогоор хэмжих бидний үйл ажиллагааны үзүүлэлт хэд дахин өсөж, анх төсөөлөө ч үгүй байсан олон амжилтыг бүтээсэн ч анхны зорилго, үзэл санаандаа үнэнч хэвээр үлдсэн нь бидний 20 жилийн ойн хамгийн чухал үнэ цэн юм. Бид банк санхүүгийн үйлчилгээ авч чадахгүй байгаа хүмүүст банкны үйлчилгээг хүргэх эрхэм зорилгоор эхэлж байсан. Тийм ч учраас бид хамгийн хэцүү, хамгийн алслагдсан, хамгийн амин чухал хэрэгцээтэй цэгт анхлан хүрэхийг зорьсон юм. Иймдээ ч бид анхны салбараа Дорноговь аймгийн Айраг суманд нээж, анхны зээлээ олгож байсан. Энэ үйл хэргээрээ дамжуулж бид олон харилцагч нартаа санхүүгийн мэдлэг олгож, бизнесийг нь дэмжиж, урам зориг, итгэл найдвар, бодит дэмжлэг үзүүлэн Монголын банк санхүүгийн салбарт эрүүл жишиг, үнэ цэнтэй, хүртээмжтэй санхүүгийн үйлчилгээг бий болгож чадсан.“Эх дэлхий, эрдэнэт хүмүүн, эрүүл ашиг” гэсэн гурван тулгуур үгээр бид өөрсдийн алсын хараа, эрхэм зорилгоо тодорхойлж ирсэн. Эх дэлхийдээ ээлтэй үйл ажиллагаа явуулдаг бизнесүүдийг бид онцгойлон дэмжиж, эрдэнэт хүмүүн болсон харилцагч нартаа ил тод, нээлттэй, амар хялбар, хэрэгцээт үйлчилгээг үзүүлж, үнэт зүйл, зарчимдаа нийцсэн эрүүл ашгийг эрхэмлэдэг.Бид санхүү, даатгал, санхүүгийн түрээс, хөрөнгийн удирдлагын чиглэлээр үйл ажиллагаа явуулдаг холдинг компани болох “Тэнгэр Санхүүгийн нэгдэл”-ийн бүрэн эзэмшилд байдаг бөгөөд хувьцаа эзэмшигчдийн бүтцийн хувьд нэг хүн эсвэл байгууллага давамгайлаагүй хамгийн зөв бүтэц, хамгийн сайн засаглалтай банк байж ирсэн. Олон улсын санхүүгийн корпораци, Европын сэргээн босголт, хөгжлийн банк, Канадын үндэсний банк тэргүүтэй гаднын нэр хүндтэй олон хөрөнгө оруулагч биднийг дэмжин, олон жилийн турш тууштай, тогтвортой хамтран ажиллаж буй нь харилцагч нарын маань бидэнд итгэх томоохон итгэл болдог билээ.20 жилийнхээ босгон дээр бид нээлттэй хувьцаат банк болох бэлтгэлээ бүрэн хангаж, энэ оны зургаадугаар сард төлөвлөгөөгөө Монголбанк, Санхүүгийн зохицуулах хороонд хүргүүлэн, баталгаажууллаа. Энэ нь бид анхнаасаа хэн нэгэн давуу эрхтэй хувьцаа эзэмшигчгүй, үйл ажиллагаагаа эхэлсэн цагаасаа нээлттэй банк байж ирснээ өдгөө ийн бататгаж буй хэрэг. Энэ бол зөвхөн эхлэл, ирээдүйд бидний хүрэх амжилт, хөгжил дэвшлийн суурь нь юм.Сайн засаглал, тогтвортой өсөлт, эрсдэлийн удирдлагын зөв бодлогоороо Монголын банк, санхүүгийн салбарт жишиг тогтоож буй ХасБанкийг дэмжин, бидэнтэй 20 жил хамт байгаа  харилцагч нартаа баярлалаа.ЭНЭ БОЛ ЗӨВХӨН ЭХЛЭЛ"
Monpay төлбөрийн картаар худалдан авалт хийвэл 20%-ийг танд буцаан олгоно,https://www.xacbank.mn/article/monpay-cashback,2021.11.04,"Monpay төлбөрийн картаар худалдан авалт хийвэл 20%-ийг танд буцаан олгоноХасБанк Мобифинанс хамтранMonpayтөлбөрийн картыг зах зээлд нэвтрүүллээ. Тус виза карт нь хуучин Candy картын шинэчлэгдсэн хувилбар бөгөөд ХасБанкны бүх ПОС төхөөрөмжид уншуулан худалдан авалт хийх бүрд үнийн дүнгийн 1% нь Monpay дансанд тань орохоос гадна Monpay аппликейшнээр дамжуулан танд илүү олон боломжийг олгоно.Мөн Monpay картыг зах зээлд нэвтрүүлсэнтэй холбогдуулан супер урамшуулал зарлаж байгааг дуулгахад таатай байна. Та MonPay картаараа дараах газруудаас худалдан авалт хийгээд үнийн дүнгийн 20%-ийг MonPay дансандаа буцаан аваарай. Дээр нь нэмээд тогтмол ордог 1% нь ч MonPay дансанд тань орно гээд боддоо.Adidas in Mongolia /BTF/Burger King MongoliaDr. Martens in Mongolia /BTF/IVEELGolden GymUnder Armour in Mongolia /BTF/ROC Caffeine BarDreamy Drinks Bubble TEAУрамшууллын хугацаа 14 хоног буюу11-р сарын 5-аас 19-нийгдуустал үргэлжлэх тул та Monpay картаа яаралтай захиалан авч, 20%-ийн буцаан олголт авах ховорхон боломжийг бүү алдаарай.Жич: Нэг харилцагчид олгох буцаан олголтын дээд хэмжээ 200,000 төгрөгөөр хязгаарлагдана.Monpay картыг хэрхэн авах вэ?ХасБанкны шинэчлэгдсэн Дижитал банкаар дамжуулан зайнаас захиалж авахаас гадна ХасБанкны дурын салбар, тооцооны төв болон Мобикомын үндсэн салбаруудад хандан захиалах боломжтой.Шинэчлэгдсэн дижитал банкийг :http://bit.ly/XacBankMonpay картын давуу талОлон улсад болон онлайн төлбөр тооцоонд саадгүй ашиглана;Зайнаас унших NFC технологитой;ХасБанны дижитал банкаар дамжуулан картаа идэвхжүүлэх, пин кодоо солих, хаяж гээсэн тохиолдолд хаах, нөхөн авах гэх мэтчилэн бүрэн удирдана;Monpay апп-тай холбогдож, олон төрлийн үйлчилгээ авах, хөнгөлөлт урамшуулалд хамрагдах;ХасБанкны АТМ-ээс бэлэн мөнгө авахдаа шимтгэлгүй;Интернэт худалдан авалт хийхэд давхар хамгаалалттай.Картын дэлгэрэнгүй мэдээллийг:https://www.xacbank.mn/product/132"
ХАСБАНК “ХУВЬЦААНЫ ХУРИМТЛАЛ” ХӨТӨЛБӨР ЭХЛҮҮЛЛЭЭ,https://www.xacbank.mn/article/ipo-deposit,2021.10.11,"ХАСБАНК “ХУВЬЦААНЫ ХУРИМТЛАЛ” ХӨТӨЛБӨР ЭХЛҮҮЛЛЭЭХөрөнгийн зах зээл, хувьцааны хөрөнгө оруулалтын талаарх олон нийтийн ойлголт, мэдлэг мэдээлэлд зохих хувь нэмэр оруулж, “Банк”-ны хувьцааг эзэмших эрхийг Монгол Улсынхаа иргэн, аж ахуйн нэгж бүрд тэгш, нээлттэй байлгах зорилгоор ХасБанк орон даяарх бүх салбар, тооцооны төв болон цахим сувгуудаараа дамжуулан мэдээлэл түгээж эхэллээ.Системийн нөлөө бүхий арилжааны банкууд хувьцаагаа олон нийтэд гаргахын өмнөх бэлтгэл ажлаа дор бүрдээ хангаж буй энэ цаг үед Хувьцааны талаарх бүх нийтийн мэдлэг, мэдээллийг тэлэх нь нэн ач холбогдолтой тул ХасБанкнаас энэхүү ажлыг зохион байгуулж байна.Мөн ХасБанк“ХУВЬЦААНЫ ХУРИМТЛАЛ”хөтөлбөрийг өнөөдөр албан ёсоор эхлүүлж байгааг дуулгахад таатай байна. Энэхүү хуримтлал нь Банкны хувьцааг худалдан авах сонирхолтой иргэд, харилцагчдад зориулсан хувьцааны захиалга өгөхөд хялбар, уян хатан нөхцөлтэй хадгаламжийн бүтээгдэхүүн юм.ХУВЬЦААНЫ ХУРИМТЛАЛхөтөлбөрт хамрагдаж хадгаламж нээлгэснээр банкны хувьцаа заавал авах үүрэг хүлээхгүйгээс гадна ХасБанк нь хувьцаагаа албан ёсоор худалдан борлуулахаар санал болгож буй хэлбэр биш юм. Харин ХасБанк хувьцаагаа холбогдох хууль, журмын дагуу Монголын Хөрөнгийн Биржээр дамжуулан олон нийтэд нээлттэй санал болгох үед ХУВЬЦААНЫ ХУРИМТЛАЛ хадгаламжийн дуусах хугацааг үл харгалзан харилцагч өөрөө хувьцаанд хөрвүүлэх хүсэлт өгөх эрх нээлттэй байх болно.ХасБанкны зүгээс ийнхүү хувьцаанд хөрөнгө оруулах сонирхолтой харилцагчдынхаа банкны эзэн болох бэлтгэлийг хангаж, нөгөө талаас харилцагчид нь банкныхаа ирээдүйн амжилт-ашиг-өсөлтөд итгэл дүүрэн байгаагаа илэрхийлж, харилцан бэлтгэл хангах боломжийг ХУВЬЦААНЫ ХУРИМТЛАЛ хөтөлбөр олгож байна.ХасБанкны хувьцааг олон нийтэд гаргах бэлтгэл ажлыг андеррайтерийн олон улсын“Райнос Инвестмент” ХХКболон“Өлзий энд Ко”ХХК нарын үнэт цаасны компаниуд хамтран хэрэгжүүлнэ. ХасБанкны хөндлөнгийн аудитыг олон улсын том дөрвөлийн нэг болох“Эрнст энд Янг Монголиа”гүйцэтгэдэг бөгөөд, нийтэд санал болгох үнэт цаасны талаар хуулийн дүн шинжилгээг“Батбаяр энд Партнерс” ХХН, хөрөнгө оруулалтын зөвлөхөөр“Тэнгэр капитал” ХХКзэрэг салбарынхаа туршлага, нэр хүнд бүхий төлөөллүүд хэрэгжүүлэх болно.Банкийг шууд эзэмших эрх бүх хүнд нээлттэй байх ёстой гэдэгт бид итгэдэг. Хувьцааны талаар иргэдийн мэдлэгт зориулан нийтэд үнэн бодитой, тэнцвэртэй мэдээлэл түгээх нь эрүүл зах зээлийн суурь болно. Цаашид хувьцаа эзэмшигч бүрийнхээ эрх ашгийг адил тэгш хангах чиглэлээр олон улсын жишгийг хэрэгжүүлэхэд Монголбанк, Санхүүгийн Зохицуулах Хороо, Монголын Хөрөнгийн Бирж болон салбарын бусад түншүүдтэйгээ хамтран ажиллах нь зайлшгүй шаардлага юм.ХасБанкны салбаруудад хүрэлцэн ирж (эсхүл цахим сувагаар дамжуулан зайнаас), хувьцааны хуримтлалаа нээлгэн, банкны эзэн болох бэлтгэлээ хангахыг иргэд, харилцагчдад уриалж байна."
Банк эзэмших эрх бүх хүнд нээлттэй,https://www.xacbank.mn/article/ipo-ad,2021.10.04,Банк эзэмших эрх бүх хүнд нээлттэй
"Digital Nation үзэсгэлэнд ХасБанк оролцож, дэвшилтэт банкны үйлчилгээг танилцуулж байна",https://www.xacbank.mn/article/digital-nation,2021.09.17,"Digital Nation үзэсгэлэнд ХасБанк оролцож, дэвшилтэт банкны үйлчилгээг танилцуулж байнаӨдрөөс өдөрт шинэчлэгдсэн сайжирч, бидний амьдралын хэв маяг, хэмнэлийг өөрчлөөд зогсохгүй цаг хугацаа хэмнэж, аливааг хялбар агаад ухаалгаар шийдэх боломжийг олгож буй технологийн дэвшлийн гайхамшгийг мэдрүүлж, дижитал ертөнцөөр 3 хоногийн турш аялуулах Digital Nation үзэсгэлэн – арга хэмжээ өнөөдөр эхэллээ.Мэдээллийн технологи, цахим хөгжил, харилцаа холбооны хамгийн том арга хэмжээ болох ICT EXPO үзэсгэлэн энэ жил Цахим үндэстэн буюу Digital Nation нэрийн дор Үндэсний соёл амралтын хүрээлэнд 9-р сарын 17-19 өдрүүдэд зохион байгуулагдаж байгаа билээ.Тус арга хэмжээнд ХасБанк оролцож, хурууны үзүүрээр банкаа удирдах боломжийг олгох шинэчлэгдсэн дижитал банкны үйлчилгээгээ танилцуулж байна. Эрхэм та ХасБанкны хэсгээр зочилж, шинээр данс нээлгэн, интернэт банкны үйлчилгээнд бүртгүүлж, хүрд эргүүлэн олон төрлийн бэлэг хожихоос гадна, амтат сүүн зайрмагийг 100-хан төгрөгөөр худалдан авах боломжтой.Мөн үзэсгэлэнгийн 3 хоногийн хугацаанд онлайнаар захиалсан Виза картын жилийн хураамжийг 50% хөнгөлж байгааг дуулгая.Дижитал ертөнц, дэвшилтэт технологитой хөл нийлүүлэн алхах дуртай хэн бүхнийг Digital Nation үзэсгэлэнд хүрэлцэн ирж, ХасБанкны хэсгээр зочлохыг урьж байна."
"ХасБанк, ЕСБХБ хамтран Сүү ХК-д санхүүжилт олгох гэрээнд гарын үсэг зурлаа",https://www.xacbank.mn/article/ebrd-suu-syndicate-loan,2021.09.07,"ХасБанк, ЕСБХБ хамтран Сүү ХК-д санхүүжилт олгох гэрээнд гарын үсэг зурлааХасБанк, Европын Сэргээн Босголт Хөгжлийн Банктай хамтран Сүү ХК-д 5 жилийн хугацаатай, 4.8 сая ам.доллартай тэнцэх төгрөгийн зээл олгох хамтын санхүүжилтийн гэрээнд гарын үсэг зурлаа.Тус санхүүжилт нь “эрсдэл хуваах” гэрээний 2-р транчийн зээлийн санхүүжилт бөгөөд өмнө нь 2019 онд 9.9 сая ам.доллартай тэнцэх төгрөгийн зээлийн санхүүжилтийг үйлдвэрлэлийн хүчин чадлаа нэмэгдүүлэхэд нь зориулж Сүү ХК-д олгож байсан билээ.Энэ удаагийн санхүүжилтийг үйлдвэрлэлийн дэд бүтэц шинэчлэн сайжруулалт, шугамын өргөтгөл, бүтээгдэхүүн үйлдвэрлэлд зориулсан шинэ шугам, малчид, фермерүүдээс хүлээн авдаг шингэн сүү бэлтгэлийн системийн сайжруулалт зэрэгт хөрөнгө оруулалт болгон ашиглах бөгөөд Сүү ХК-ийн үйлдвэрлэлийн бүтээмж дээшлэх, борлуулалт, ашигт ажиллагаа нэмэгдэх, дэд бүтцийн хүчин чадал нэмэгдэх гэх зэрэг олон чухал давуу талтай хэмээн үзэж байна.Санхүүжилтийн гэрээнд гарын үсэг зурах ёслолд ХасБанкны Байгууллагын банкны газрын дэд захирал Х.Ариунболор, Олон улсын банкны хэлтсийн захирал Х.Амарбаясгалан, ЕСБХБ-ны Монгол Улс дахь суурин төлөөлөгч Ханнес Такач, Сүү ХК-ийн ТУЗ-ийн дарга Д.Ганбаатар болон бусад албаныхан оролцлоо."
Dota 2-ын аварга шалгаруулах тэмцээнд Lilgun баг түрүүллээ,https://www.xacbank.mn/article/mps-finals,2021.09.01,"Dota 2-ын аварга шалгаруулах тэмцээнд Lilgun баг түрүүллээХасБанк Монголын Электрон Спортын холбоо буюу MESA-тай хамтран зохион байгуулсан MPS Finals Dota 2 тэмцээний шувтаргын тоглолт өнгөрөгч Бямба гарагт болж, Lilgun баг Draingang багийг 3:0 харьцаагаар буулган авснаар аваргын цом, алтан медаль, 14,000,000 сая төгргийн шагналын эзэд боллоо. Мөн тэд энэ оны 11-р сард Израйль улсад болох IESF World Championship тэмцээнд Монгол Улсаа төлөөлөн оролцох эрхэм бөгөөд хариуцлагатай үүргийг хүлээсэн юм.Бүтэн зургаан сарын турш үргэлжилсэн Mesa Pro Series 3 цуврал тэмцээнд хамгийн өндөр оноо цуглуулсан шилдэг 6 баг MPS Finals-д өрсөлдсөн бөгөөд ийнхүү Lilgun баг нэг ч мап хожигдолгүй түрүүллээ. Түрүүлсэн болон удаалсан багуудыг Богд хааны музейд угтан авч, аваргын цом, шагналыг гардуулсан бөгөөд ХасБанкны зүгээс Израйль улсыг зорих Lilgun багийн 5 тоглогч, дасгалжуулагчид олон улсад ашиглах боломжтой Оннц Дүмд-ийн загвар бүхий онцгой виза картыг мөнгөн шагналын хамт өглөө.Тэмцээнд зориулж ХасБанкнаас 8-р сарын 2-оос 29-нийг дуустал хугацаанд шинэчлэгдсэн дижитал банкаар Виза карт захиалсан харилцагчдад жилийн хураамжийн 50%-ийг буцаан олгохын дээр уг Виза картаараа гүйлгээ хийсэн харилцагчдаас Дота 2 тоглоомын дуртай баатрынхаа Arcana-г бэлгэнд авах 15 азтаныг шалгаруулах урамшуулал зарлаад байсан билээ. Уг 15 азтаныг 8-р сарын 30-ны өдөр MESA фейсбүүк хуудсаар live хийн тодруулсан бөгөөд азтануудтай MESA-аас холбогдож хүссэн арканаг нь шилжүүлэхийг дуулгахад таатай байна."
Хасын карттай хүн бүрд 5-25%-ийг буцаан өгнө,https://www.xacbank.mn/article/backtoschool-cashback,2021.08.19,"Хасын карттай хүн бүрд 5-25%-ийг буцаан өгнөХүүхэд залуусын хүсэн хүлээсэн хичээлийн шинэ жил эхлэхэд хэдхэн хоног үлдлээ. Хоёр жилийн турш цахимаар хичээллэсэн тэдний хувьд анги танхимдаа цуглаж, анд нөхөд, багш нартайгаа уулзах гэж яаран догдолж байгаа нь гарцаагүй.Харин тэднийг хичээлийн шинэ жилийн бэлтгэлээ хангахад нь зориулж ХасБанк бүх төрлийн картандаа урамшуулал зарлалаа. Оюутан, сурагч та бүхэн 8-р сарын 16-аас 9-р сарын 5-ныг дуустал дараах газруудаас ХасБанкны картаар худалдан авалт хийгээд үнийн дүнгийн 5-25%-ийг буцаан аваарай. Энэхүү урамшуулал нь энгийн, алтан, дебит, кредит гээд бүх төрлийн картад үйлчлэх бөгөөд буцаан олголтын дээд хязгаар заагаагүйг онцлоход таатай байна.Буцаан олголт авах газрууд:✏️United Colors of Benetton Mongolia✏️Carpisa Mongolia✏️Dreamy Drinks Bubble TEA✏️YU tea Mongolia✏️ROC Caffeine Bar✏️Urban Jeans✏️Best Computers✏️Morning GloryДэвтэр бал, үзэг харандаа, тэднийг агуулах загварлаг цүнх, үзүүлэлт сайтай нөүтбүүк, компьютер, өнгөлөг, чанартай хувцаснаас гадна найзуудтайгаа цагийг өнгөрөөх кофе шоп, bubble tea гээд бүхий л хэрэгцээнд нийцсэн газруудад 25% хүртэлх хөнгөлөлт эдлэх гайхалтай боломжийг бүү алдаарай.Хасын картгүй нь яах вэ гэжүү? Яг одоо ХасБанкны шинэчлэгдсэн дижитал банкийг ашиглан хүссэн картаа захиалаад хүргүүлээд аваарай. Ташрамд дурдахад Виза картын жилийн хураамжийг энэ сарыг дуустал 50% бууруулсан байгаа шүү.Шинэчлэгдсэн дижитал банкийг:http://bit.ly/XacBank"
ХасБанк хувьцаагаа олон нийтэд нээлттэй санал болгох ажлаа эхлүүлэхэд бэлэн боллоо,https://www.xacbank.mn/article/ipo-plan-submitted,2021.08.18,"ХасБанк хувьцаагаа олон нийтэд нээлттэй санал болгох ажлаа эхлүүлэхэд бэлэн боллооБанкны тухай хуульд орсон нэмэлт, өөрчлөлтийн дагуу ХасБанк нээлттэй хувьцаат компани болох төлөвлөгөөгөө Монголбанк болон Санхүүгийн Зохицуулах хороонд 2021 оны 6-р сарын 29-ний өдөр хүргүүлсэн бөгөөд зохицуулагч байгууллагуудаас ХасБанкны төлөвлөгөөг хэрэгжих боломжтой, тайлбар, судалгаа үндэслэлтэй хэмээн үзсэнээ 2021 оны 8-р сарын 13-ны өдөр албан бичгээр мэдэгдлээ. Ингэснээр ХасБанкийг нээлттэй хувьцаат компани хэлбэрээр өөрчлөн байгуулах үйл ажиллагаа төлөвлөгөөний дагуу хэрэгжих боломжтой болж, гүйцэтгэх ажилдаа орж байна.ХасБанкны хувьцааг анх удаа олон нийтэд арилжаалах үйл ажиллагаанд үнэт цаас, санхүүгийн салбарын шилдэг туршлагатай нэр бүхий зөвлөх компаниуд хамтран ажиллах бөгөөд ХасБанкны хувьцааг ил тод, нээлттэйгээр шууд эзэмших боломжийг иргэн, ААН бүрд эрх тэгш олгохын төлөө хичээн ажиллах болно.Арилжааны банкнууд Монголын Хөрөнгийн Биржид бүртгэлтэй, нээлттэй хувьцаат компанийн хэлбэртэйгээр үйл ажиллагаа явуулах нь санхүүгийн салбарын цаашдын хөгжил дэвшилд чухал нөлөөтэй төдийгүй, хөрөнгийн зах зээлийн өсөлтөд огцом түлхэц болно гэж бид үзэж байна.Түүнчлэн, Фитч Рейтингс Олон Улсын Үнэлгээний Байгууллагаас 2021 оны 08 дугаар сарын 11-ны өдөр ХасБанкны зээлжих зэрэглэлийг баталгаажуулан B/тогтвортой хэмээн үнэлснээс гадна тайландаа одоогийн байдлаар системийн нөлөө бүхий 5 банкнаас зөвхөн ХасБанк (B/тогтвортой) нь хувьцаа эзэмшигчдийн бүтцийн 20%-ийн хязгаарыг хангаж байгаа хэмээн онцолсон байна.ХасБанкны тухайМонголбанкнаас арилжааны банкны үйл ажиллагаа эрхлэх тусгай зөвшөөрөл авсан цагаас хойш өдгөө 20 дахь жилдээ үйл ажиллагаагаа тасралтгүй явуулж байгаа ХасБанк Монгол орны дөрвөн зүг, найман зовхист байрлах 80 гаруй салбар нэгж, 1400 гаруй мэргэшсэн ажилтан, 6000 гаруй мерчант, цахим сувгуудаараа дамжуулан 1 сая гаруй иргэн, ААН-үүдэд банкны үйлчилгээг тасралтгүй үзүүлж байна.ХасБанк нь ийнхүү түүхэн 20 жилийн хугацаанд олон улсын санхүүгийн байгууллага, сангуудаас нийт 1.5 тэрбум гаруй ам.долларын гадаадын хөрөнгө оруулалтыг зээлийн эх үүсвэрийн хэлбэрээр татан төвлөрүүлж, бичил болон жижиг, дунд бизнесийг хөгжүүлэхэд онцгой үүрэг гүйцэтгэн Монгол Улсынхаа эдийн засагт бодит хувь нэмрээ оруулан ажиллаж байна.Мөн МХАҮТ-с тодруулдаг Монгол Улсын 100-ТОП аж ахуй нэгж, Монголын татварын албанаас тодруулдаг шилдэг татвар төлөгч зэрэг нэр хүндтэй жагсаалтад тасралтгүй багтсаар байна."
Олон улсын үнэлгээний Фитч Рейтингс агентлаг ХасБанкийг B/Тогтвортой хэмээн үнэллээ,https://www.xacbank.mn/article/fitch-ratings-news-8-11,2021.08.18,"Олон улсын үнэлгээний Фитч Рейтингс агентлаг ХасБанкийг B/Тогтвортой хэмээн үнэллээОлон улсын үнэлгээний Fitch Ratings агентлагаас 2021 оны 8-р сарын 11-ний өдөр гаргасан тайландаа ХасБанкны зээлжих зэрэглэлийг B/тогтвортой хэмээн үнэлсэнээ мэдээллээ.Мөн тус мэдээлэлд Монгол Улсын банкны салбарт хийгдэж буй хууль эрх зүйн өөрчлөлт болон засаглал, ил тод байдлыг сайжруулах зорилготой зохицуулалтын шаардлагуудыг банкнууд хэрхэн хангаж буй талаар дараах байдлаар дурдсан байна.Fitch Ratings - Хонг Конг/Сөүл - 2021 оны 8-р сарын 11:Цар тахлын нөлөө буурах тусам Монголын банкны салбар дахь нэгдэн, нийлэх үйл ажиллагаа идэвхжих магадлалтай гэж Fitch Ratings агентлагаас үзэж байгаа бөгөөд Монголбанкны 2021 оны 7-р сарын мэдээлэлд Кредит болон Тээвэр Хөгжлийн Банкууд нэгдэх шийдвэрт хүрсэн талаар дурдсан нь үүнийг гэрчилж байна. Банкны тухай шинэчлэгдсэн хуульд орсон нарийн зохицуулалт, дүрэм журмын хатуу шаардлагууд ч тус улсын банкны секторын нэгдэх үйл явцыг өдөөх нь дамжиггүй.Тухайлбал, арилжааны банкны дүрмийн сангийн доод хэмжээг 2021 онд багтааж 100 тэрбум төгрөгт хүргэх, мөн 2023 оны сүүлээр хэрэгжиж эхлэх нэг хувьцаа эзэмшигчийн хувь эзэмшил 20%-аас хэтрэхгүй байх гэсэн шаардлагууд нь уг хоёр банкийг нэгдэхэд хүргэсэн гэж үзэж болно.Дээрх шаардлагуудыг чанд мөрдвөл дотоодын системийн нөлөө бүхий банкууд ч цаашид нэгдэхээс өөр аргагүй байдалд хүрч болох юм. Учир нь одоогийн байдлаар системийн нөлөө бүхий 5 банкнаас зөвхөнХасБанк (B/тогтвортой)л ганцаараа хувьцаа эзэмшигчдийн бүтцийн 20%-ийн хязгаарыг хангаж байгаа бөгөөд бусад нь хувьцааны төвлөрөл хэт өндөр байна. Зарим банкны хувьд энэ байдлаас гарахын тулд бусадтай нэгдэх боломжийг эрэлхийлж байгаа нь гарцаагүй. Мөн 2022 оны эхний хагас жилд багтан хувьцаагаа олон нийтэд нээлттэй арилжаалах /IPO/ хуулийн шаардлага ч зарим талаар уг асуудлын шийдэл болж болох юм.2021 оны 8-р сард багтаж Кредит, Транс банкуудын нэгдэх үйл явц дууссанаар гурав хүрэхгүй жилийн дотор тус улсын арилжааны банкны тоо 14-өөс 11 болж буурах юм. Эргэн сануулахад, Капитал банк 2019 оны 4-р сард татан буугдсан бол системийн нөлөө бүхий Худалдаа хөгжлийн банк, Улаанбаатар хотын банкууд 2020 оны 6-р сард нэгдсэн билээ.Банкны салбарын зохицуулалт, хууль эрх зүйн орчинд хийж буй өөрчлөлтүүд нь ил тод байдлыг сайжруулж, тэнцвэрийг хангахаас гадна банкуудын засаглалыг сайжруулж, улмаар илүү тогтвортой банкны системийг бий болгох зорилготой бөгөөд бидний зүгээс өгсөнтогтвортойгэсэн үнэлгээг дунд хугацаандаа хадгалахад эерэг нөлөө үзүүлнэ гэж итгэж байна. Гэсэн хэдий ч тус хуулийн хэрэгжилтэд эрсдэл учирч болзошгүй, учир нь бараг нэгэн зэрэг хөрөнгийн зах зээлд гарч байгаа банкуудад хөрөнгө оруулах зах зээлийн сонирхол байгаа эсэхийг бодолцох хэрэгтэй юм.Бид саяхан ХасБанк болон Хаан банкны зэрэглэлийгB/тогтвортойхэмээн үнэлсэн бөгөөд уг үнэлгээнд тусгасан Тогтвортой гэсэн үзүүлэлт нь тус хоёр банкны зээлжих зэрэглэлийг баталгаажуулсан хэрэг юм.Эх сурвалж:https://www.fitchratings.com/research/banks/mongolian-bank-merger-indicates-accelerating-sector-consolidation-11-08-2021"
